date,home_score,away_score,rodada,home_team,away_team,ano,c_pontosmedio_all_home,c_pontosmedio_t1_home,c_pontosmedio_t5_home,c_pontosmedio_t10_home,c_preco_all_home,c_preco_t1_home,c_preco_t5_home,c_preco_t10_home,c_pontosmedio_all_away,c_pontosmedio_t1_away,c_pontosmedio_t5_away,c_pontosmedio_t10_away,c_preco_all_away,c_preco_t1_away,c_preco_t5_away,c_preco_t10_away,vencedor,home_vitoria,away_vitoria,home_pontos,away_pontos,home_golspro_m1,away_golspro_m1,home_golscon_m1,away_golscon_m1,home_vitoria_m1,away_vitoria_m1,home_pontos_m1,away_pontos_m1,home_golspro_m2,away_golspro_m2,home_golscon_m2,away_golscon_m2,home_vitoria_m2,away_vitoria_m2,home_pontos_m2,away_pontos_m2,home_golspro_m3,away_golspro_m3,home_golscon_m3,away_golscon_m3,home_vitoria_m3,away_vitoria_m3,home_pontos_m3,away_pontos_m3,home_golspro_m4,away_golspro_m4,home_golscon_m4,away_golscon_m4,home_vitoria_m4,away_vitoria_m4,home_pontos_m4,away_pontos_m4,home_golspro_m5,away_golspro_m5,home_golscon_m5,away_golscon_m5,home_vitoria_m5,away_vitoria_m5,home_pontos_m5,away_pontos_m5,home_golspro_a5,away_golspro_a5,home_golspro_a4,away_golspro_a4,home_golspro_a3,away_golspro_a3,home_golspro_a2,away_golspro_a2,home_golspro_a1,away_golspro_a1,home_golscon_a5,away_golscon_a5,home_golscon_a4,away_golscon_a4,home_golscon_a3,away_golscon_a3,home_golscon_a2,away_golscon_a2,home_golscon_a1,away_golscon_a1,home_vitoria_a5,away_vitoria_a5,home_vitoria_a4,away_vitoria_a4,home_vitoria_a3,away_vitoria_a3,home_vitoria_a2,away_vitoria_a2,home_vitoria_a1,away_vitoria_a1,home_pontos_a5,away_pontos_a5,home_pontos_a4,away_pontos_a4,home_pontos_a3,away_pontos_a3,home_pontos_a2,away_pontos_a2,home_pontos_a1,away_pontos_a1,c_pontosmedio_all_home_res,c_pontosmedio_t1_home_res,c_pontosmedio_t5_home_res,c_pontosmedio_t10_home_res,c_preco_all_home_res,c_preco_t1_home_res,c_preco_t5_home_res,c_preco_t10_home_res,c_pontosmedio_all_away_res,c_pontosmedio_t1_away_res,c_pontosmedio_t5_away_res,c_pontosmedio_t10_away_res,c_preco_all_away_res,c_preco_t1_away_res,c_preco_t5_away_res,c_preco_t10_away_res,preco_away_10,preco_home_10,dif_preco_10,prec_away_20,prec_home_20,home_saldo_a5,away_saldo_a5,testperc,a,train,test,p1,p2,b,placar_full,placar,placar2,previsao
10/06/2017 - 19:00,2,1,6,vas,spo,2017,1.7878261,9.6499996,5.7719998,4.6240001,5.1905403,16.15,12.889999,10.444,1.9025925,6.1999998,5.4759998,4.427,3.6133962,17.280001,10.1,8.184,0,1,0,3,0,2,2,5,0,0,1,0,3,0,0,2,1,0,0,0,0,3,4,2,3,1,1,3,3,2,1,1,1,1,0,3,1,,2,,0,,1,,3,1.75,1.8,1.75,1.75,1.6666666,2,1,1,2,2,2.5,1,2.5,1.25,3,1.3333334,3.5,.5,5,0,.5,.60000002,.5,.5,.33333334,.66666669,0,.5,0,1,1.5,2,1.5,1.75,1,2,0,1.5,0,3,-.73911262,.81399959,-.58440012,-.43059996,-.46220222,-1.2850003,-.53120053,-.87849987,-.57038552,-2.3440001,-.63860005,-.35209987,-1.6052879,-.16099921,-2.9483998,-2.8320999,2,4,2,3,9,0,0,.2,.22097792,1,,2,1,.66117412,21,7,5,
10/06/2017 - 19:00,2,1,6,vas,spo,2017,1.7878261,9.6499996,5.7719998,4.6240001,5.1905403,16.15,12.889999,10.444,1.9025925,6.1999998,5.4759998,4.427,3.6133962,17.280001,10.1,8.184,0,1,0,3,0,2,2,5,0,0,1,0,3,0,0,2,1,0,0,0,0,3,4,2,3,1,1,3,3,2,1,1,1,1,0,3,1,,2,,0,,1,,3,1.75,1.8,1.75,1.75,1.6666666,2,1,1,2,2,2.5,1,2.5,1.25,3,1.3333334,3.5,.5,5,0,.5,.60000002,.5,.5,.33333334,.66666669,0,.5,0,1,1.5,2,1.5,1.75,1,2,0,1.5,0,3,-.73911262,.81399959,-.58440012,-.43059996,-.46220222,-1.2850003,-.53120053,-.87849987,-.57038552,-2.3440001,-.63860005,-.35209987,-1.6052879,-.16099921,-2.9483998,-2.8320999,2,4,2,3,9,0,0,.2,.22097792,1,,2,1,.75478303,21,7,5,
14/06/2017 - 19:30,3,1,7,atl,ava,2017,1.7004762,7.4200001,5.164,3.8900001,3.7615626,10.15,8.6599998,7.2609997,1.5135,5.0700002,4.1960001,3.2579999,3.9216666,11.83,9.7620001,8.1239996,0,1,0,3,0,0,1,2,1,0,0,0,1,3,0,0,1,1,0,3,0,0,1,3,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,3,2,0,0,0,0,.60000002,.40000001,.75,.5,1,.66666669,1.5,.5,0,1,1.8,1.2,1.5,1,1.6666666,.66666669,1,1,2,1,.2,.2,.25,.25,.33333334,.33333334,.5,0,0,0,.60000002,.80000001,.75,1,1,1.3333334,1.5,.5,0,1,-.68532556,-.89899987,-.70060003,-.71909988,-1.2898809,-6.1130004,-3.7526002,-3.1434002,-1.0442826,-2.9739997,-2.1041999,-1.8275001,-1.8558625,-6.3629999,-4.3336,-3.7183003,1,1,0,3,2,0,0,.2,.88746202,1,,3,1,.41714317,30,7,5,
14/06/2017 - 19:30,3,1,7,atl,ava,2017,1.7004762,7.4200001,5.164,3.8900001,3.7615626,10.15,8.6599998,7.2609997,1.5135,5.0700002,4.1960001,3.2579999,3.9216666,11.83,9.7620001,8.1239996,0,1,0,3,0,0,1,2,1,0,0,0,1,3,0,0,1,1,0,3,0,0,1,3,0,0,1,0,3,0,0,1,2,0,0,0,0,0,0,3,2,0,0,0,0,.60000002,.40000001,.75,.5,1,.66666669,1.5,.5,0,1,1.8,1.2,1.5,1,1.6666666,.66666669,1,1,2,1,.2,.2,.25,.25,.33333334,.33333334,.5,0,0,0,.60000002,.80000001,.75,1,1,1.3333334,1.5,.5,0,1,-.68532556,-.89899987,-.70060003,-.71909988,-1.2898809,-6.1130004,-3.7526002,-3.1434002,-1.0442826,-2.9739997,-2.1041999,-1.8275001,-1.8558625,-6.3629999,-4.3336,-3.7183003,1,1,0,3,2,0,0,.2,.88746202,1,,3,1,.91227221,30,7,5,
15/06/2017 - 16:00,0,0,7,cfc,bah,2017,2.7471428,6.1399999,5.296,4.612,5.5987182,15.79,13.22,10.813,3.3545454,9.5,7.3959999,5.9639997,5.7265854,20.27,15.982,13.294,1,0,0,1,1,2,0,2,1,0,0,1,0,1,1,0,0,1,1,3,3,1,3,0,0,1,1,3,3,1,0,0,1,1,0,3,0,0,1,1,2,0,0,0,0,1,1,1.25,1,1.3333334,1.3333334,1.5,.5,2,0,.60000002,.80000001,.5,.5,.66666669,.33333334,1,.5,2,1,.60000002,.40000001,.75,.5,.66666669,.66666669,.5,.5,0,0,2,1.2,2.5,1.5,2.3333333,2,2,1.5,1,0,.36134106,-2.1790001,-.56860006,.0028999806,.54727465,-.47300005,.80740035,.40859976,.79676288,1.456,1.0957999,.87849975,-.050943755,2.0770004,1.8864002,1.4516999,8,6,-2,16,10,0,0,.2,.50388914,1,,0,0,.32287297,0,4,3,
15/06/2017 - 16:00,0,0,7,cfc,bah,2017,2.7471428,6.1399999,5.296,4.612,5.5987182,15.79,13.22,10.813,3.3545454,9.5,7.3959999,5.9639997,5.7265854,20.27,15.982,13.294,1,0,0,1,1,2,0,2,1,0,0,1,0,1,1,0,0,1,1,3,3,1,3,0,0,1,1,3,3,1,0,0,1,1,0,3,0,0,1,1,2,0,0,0,0,1,1,1.25,1,1.3333334,1.3333334,1.5,.5,2,0,.60000002,.80000001,.5,.5,.66666669,.33333334,1,.5,2,1,.60000002,.40000001,.75,.5,.66666669,.66666669,.5,.5,0,0,2,1.2,2.5,1.5,2.3333333,2,2,1.5,1,0,.36134106,-2.1790001,-.56860006,.0028999806,.54727465,-.47300005,.80740035,.40859976,.79676288,1.456,1.0957999,.87849975,-.050943755,2.0770004,1.8864002,1.4516999,8,6,-2,16,10,0,0,.2,.50388914,1,,0,0,.27650484,0,4,3,
14/06/2017 - 19:30,2,2,7,vit,bot,2017,2.3958333,8.6000004,5.9900002,4.6259999,4.7410526,12.42,10.62,8.9069996,2.4596,10.44,6.994,5.7519999,5.5133333,22.4,13.809999,12.011,1,0,0,1,1,2,2,0,2,1,0,3,1,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,1,0,3,0,2,1,0,0,1,0,3,.60000002,1,.75,.75,1,.66666669,1,1,2,2,1.2,.60000002,1.25,.75,1.3333334,1,1,1.5,0,2,.2,.40000001,.25,.25,.33333334,0,.5,0,1,0,.60000002,1.6,.75,1.25,1,.66666669,1.5,.5,3,1,.010031533,.28100044,.12540022,.016899919,-.31039089,-3.8429999,-1.7926,-1.4974004,-.098182507,2.3959997,.69379997,.66649985,-.26419583,4.2069998,-.28560066,.16869983,6,3,-3,13,5,0,0,.2,.80298162,1,,2,2,.88535732,22,4,3,
14/06/2017 - 19:30,2,2,7,vit,bot,2017,2.3958333,8.6000004,5.9900002,4.6259999,4.7410526,12.42,10.62,8.9069996,2.4596,10.44,6.994,5.7519999,5.5133333,22.4,13.809999,12.011,1,0,0,1,1,2,2,0,2,1,0,3,1,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,1,0,3,0,2,1,0,0,1,0,3,.60000002,1,.75,.75,1,.66666669,1,1,2,2,1.2,.60000002,1.25,.75,1.3333334,1,1,1.5,0,2,.2,.40000001,.25,.25,.33333334,0,.5,0,1,0,.60000002,1.6,.75,1.25,1,.66666669,1.5,.5,3,1,.010031533,.28100044,.12540022,.016899919,-.31039089,-3.8429999,-1.7926,-1.4974004,-.098182507,2.3959997,.69379997,.66649985,-.26419583,4.2069998,-.28560066,.16869983,6,3,-3,13,5,0,0,.2,.80298162,1,,2,2,.57924336,22,4,3,
14/06/2017 - 19:30,0,1,7,cam,cap,2017,2.2762499,8.25,5.3499999,4.342,5.0339999,16.559999,13.632,11.616,.81199998,3.4000001,2.8900001,2.4960001,4.099565,10.33,9.3999996,8.5629997,2,0,1,0,3,0,0,2,2,0,0,0,0,1,1,0,1,1,0,3,1,0,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1,1,0,2,2,0,0,0,0,.80000001,.40000001,.75,.5,.33333334,.33333334,.5,.5,0,0,1.2,1.4,1,1.25,.66666669,1.3333334,1,1.5,2,2,.2,0,.25,0,.33333334,0,.5,0,0,0,1,.40000001,1.25,.5,1.3333334,.33333334,1.5,.5,0,0,-.10955183,-.068999961,-.51460016,-.26710001,-.017443586,.29699945,1.2194,1.2116002,-1.7457825,-4.6440001,-3.4101999,-2.5895,-1.6779641,-7.8629999,-4.6956005,-3.2793002,1,7,6,4,12,0,0,.2,.99748796,1,,0,1,.12140811,1,1,1,
14/06/2017 - 19:30,0,1,7,cam,cap,2017,2.2762499,8.25,5.3499999,4.342,5.0339999,16.559999,13.632,11.616,.81199998,3.4000001,2.8900001,2.4960001,4.099565,10.33,9.3999996,8.5629997,2,0,1,0,3,0,0,2,2,0,0,0,0,1,1,0,1,1,0,3,1,0,0,0,1,0,0,1,0,2,1,2,1,0,0,1,1,1,0,2,2,0,0,0,0,.80000001,.40000001,.75,.5,.33333334,.33333334,.5,.5,0,0,1.2,1.4,1,1.25,.66666669,1.3333334,1,1.5,2,2,.2,0,.25,0,.33333334,0,.5,0,0,0,1,.40000001,1.25,.5,1.3333334,.33333334,1.5,.5,0,0,-.10955183,-.068999961,-.51460016,-.26710001,-.017443586,.29699945,1.2194,1.2116002,-1.7457825,-4.6440001,-3.4101999,-2.5895,-1.6779641,-7.8629999,-4.6956005,-3.2793002,1,7,6,4,12,0,0,.2,.99748796,1,,0,1,.22921476,1,1,1,
14/06/2017 - 21:45,1,0,7,cor,cru,2017,3.3241668,8.1300001,6.8140001,5.5960002,6.311892,17.690001,14.674,12.183001,2.7069564,5.73,4.6619997,4.1950002,6.8840542,16.48,14.338,12.577,0,1,0,3,0,3,2,2,0,1,1,3,3,5,0,2,1,1,0,3,0,2,0,0,2,1,0,3,0,1,1,0,0,1,1,3,3,1,1,0,1,1,0,3,1,2.4000001,.80000001,2.75,.75,3.3333333,.66666669,4,1,3,2,.80000001,.80000001,1,.75,1.3333334,1,2,.5,2,0,1,.40000001,1,.5,1,.33333334,1,.5,1,1,3,1.4,3,1.5,3,1,3,1.5,3,3,.93836504,-.18899985,.94940007,.98690021,1.2604486,1.4270005,2.2613997,1.7786006,.14917392,-2.3139999,-1.6382003,-.89049983,1.1065251,-1.7130005,.24240017,.73469985,7,8,1,14,14,0,1,.2,.027161799,1,,1,0,.026107082,10,5,4,
14/06/2017 - 21:45,1,0,7,cor,cru,2017,3.3241668,8.1300001,6.8140001,5.5960002,6.311892,17.690001,14.674,12.183001,2.7069564,5.73,4.6619997,4.1950002,6.8840542,16.48,14.338,12.577,0,1,0,3,0,3,2,2,0,1,1,3,3,5,0,2,1,1,0,3,0,2,0,0,2,1,0,3,0,1,1,0,0,1,1,3,3,1,1,0,1,1,0,3,1,2.4000001,.80000001,2.75,.75,3.3333333,.66666669,4,1,3,2,.80000001,.80000001,1,.75,1.3333334,1,2,.5,2,0,1,.40000001,1,.5,1,.33333334,1,.5,1,1,3,1.4,3,1.5,3,1,3,1.5,3,3,.93836504,-.18899985,.94940007,.98690021,1.2604486,1.4270005,2.2613997,1.7786006,.14917392,-2.3139999,-1.6382003,-.89049983,1.1065251,-1.7130005,.24240017,.73469985,7,8,1,14,14,0,1,.2,.027161799,1,,1,0,.52735233,10,5,4,
15/06/2017 - 21:00,0,2,7,flu,gre,2017,2.2395651,12.2,7.572,5.1589999,5.2766666,25.139999,15.57,12.608,4.375,12.78,11.192,8.5670004,6.6617393,23.41,16.968,14.377,2,0,1,0,3,1,1,3,0,0,1,0,3,1,6,1,3,0,1,1,3,2,2,1,0,1,1,3,3,2,3,3,4,0,0,0,0,2,2,1,0,1,1,3,3,1.6,2.8,1.5,3,1.3333334,3,1,3.5,1,1,1.8,1.4,2,1.75,1.6666666,1,2,1.5,3,0,.40000001,.80000001,.25,.75,.33333334,1,0,1,0,1,1.4,2.4000001,1,2.25,1.3333334,3,.5,3,0,3,-.14623658,3.8809998,1.7074,.54989994,.22522314,8.8769989,3.1573997,2.2035999,1.8172175,4.7359996,4.8918004,3.4815004,.88421023,5.217,2.8724003,2.5346999,9,9,0,18,15,0,0,.2,.62598026,1,,0,2,.18016876,2,2,2,
15/06/2017 - 21:00,0,2,7,flu,gre,2017,2.2395651,12.2,7.572,5.1589999,5.2766666,25.139999,15.57,12.608,4.375,12.78,11.192,8.5670004,6.6617393,23.41,16.968,14.377,2,0,1,0,3,1,1,3,0,0,1,0,3,1,6,1,3,0,1,1,3,2,2,1,0,1,1,3,3,2,3,3,4,0,0,0,0,2,2,1,0,1,1,3,3,1.6,2.8,1.5,3,1.3333334,3,1,3.5,1,1,1.8,1.4,2,1.75,1.6666666,1,2,1.5,3,0,.40000001,.80000001,.25,.75,.33333334,1,0,1,0,1,1.4,2.4000001,1,2.25,1.3333334,3,.5,3,0,3,-.14623658,3.8809998,1.7074,.54989994,.22522314,8.8769989,3.1573997,2.2035999,1.8172175,4.7359996,4.8918004,3.4815004,.88421023,5.217,2.8724003,2.5346999,9,9,0,18,15,0,0,.2,.62598026,1,,0,2,.16287744,2,2,2,
14/06/2017 - 21:45,1,0,7,san,pal,2017,2.05,7.02,4.8959999,3.997,5.4365001,16.84,12.702,11.094,2.7479999,6.6700001,5.71,4.8369999,7.5757141,19.540001,17.364,14.447001,0,1,0,3,0,2,3,0,1,1,1,3,3,1,0,0,1,1,0,3,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,0,3,0,.80000001,.60000002,.75,.75,1,1,1.5,1.5,2,3,.60000002,1,.75,1,.66666669,.66666669,0,1,0,1,.60000002,.2,.5,.25,.66666669,.33333334,1,.5,1,1,1.8,.80000001,1.5,1,2,1.3333334,3,1.5,3,3,-.33580178,-1.299,-.96860015,-.61210001,.38505656,.57700014,.28939971,.68959987,.19021744,-1.374,-.59019995,-.24850014,1.798185,1.3470008,3.2684002,2.6047006,9,7,-2,18,11,0,0,.2,.85617751,1,,1,0,.49834231,10,5,4,
14/06/2017 - 21:45,1,0,7,san,pal,2017,2.05,7.02,4.8959999,3.997,5.4365001,16.84,12.702,11.094,2.7479999,6.6700001,5.71,4.8369999,7.5757141,19.540001,17.364,14.447001,0,1,0,3,0,2,3,0,1,1,1,3,3,1,0,0,1,1,0,3,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,0,3,0,.80000001,.60000002,.75,.75,1,1,1.5,1.5,2,3,.60000002,1,.75,1,.66666669,.66666669,0,1,0,1,.60000002,.2,.5,.25,.66666669,.33333334,1,.5,1,1,1.8,.80000001,1.5,1,2,1.3333334,3,1.5,3,3,-.33580178,-1.299,-.96860015,-.61210001,.38505656,.57700014,.28939971,.68959987,.19021744,-1.374,-.59019995,-.24850014,1.798185,1.3470008,3.2684002,2.6047006,9,7,-2,18,11,0,0,.2,.85617751,1,,1,0,.64075029,10,5,4,
14/06/2017 - 21:00,2,0,7,fla,pon,2017,2.5029166,6.8299999,5.9180002,4.7750001,6.1797619,18.84,14.56,12.476,3.2707694,9.7700005,7.3759999,5.9720001,6.0212822,22.370001,16.096001,12.664,0,1,0,3,0,1,3,1,2,0,1,1,3,0,0,2,3,0,0,0,0,0,1,0,0,0,1,1,3,1,2,1,2,0,0,1,1,3,0,0,2,1,0,3,0,1,1.2,.5,1.5,.33333334,1.3333334,.5,1.5,1,3,.80000001,1.8,1,1.75,1,1.6666666,1.5,2.5,1,2,.2,.40000001,0,.5,0,.66666669,0,.5,0,1,1.2,1.4,.75,1.75,.66666669,2,.5,1.5,1,3,.11711486,-1.4890001,.053400181,.16590008,1.1283184,2.5770001,2.1474004,2.0716,.71298689,1.7260004,1.0757999,.88650012,.24375305,4.177001,2.0004005,.82169974,7,9,2,15,14,0,0,.2,.71154219,1,,2,0,.063476413,20,6,5,
14/06/2017 - 21:00,2,0,7,fla,pon,2017,2.5029166,6.8299999,5.9180002,4.7750001,6.1797619,18.84,14.56,12.476,3.2707694,9.7700005,7.3759999,5.9720001,6.0212822,22.370001,16.096001,12.664,0,1,0,3,0,1,3,1,2,0,1,1,3,0,0,2,3,0,0,0,0,0,1,0,0,0,1,1,3,1,2,1,2,0,0,1,1,3,0,0,2,1,0,3,0,1,1.2,.5,1.5,.33333334,1.3333334,.5,1.5,1,3,.80000001,1.8,1,1.75,1,1.6666666,1.5,2.5,1,2,.2,.40000001,0,.5,0,.66666669,0,.5,0,1,1.2,1.4,.75,1.75,.66666669,2,.5,1.5,1,3,.11711486,-1.4890001,.053400181,.16590008,1.1283184,2.5770001,2.1474004,2.0716,.71298689,1.7260004,1.0757999,.88650012,.24375305,4.177001,2.0004005,.82169974,7,9,2,15,14,0,0,.2,.71154219,1,,2,0,.039185464,20,6,5,
14/06/2017 - 19:30,0,0,7,spo,sao,2017,1.875,6.6999998,5.1999998,4.2909999,3.5454717,17.280001,10.002,8.0450001,2.5137038,7.5799999,6.4920001,5.0900002,6.1221619,16.709999,13.696,11.571,1,0,0,1,1,1,2,2,3,0,0,0,0,2,2,0,0,1,1,3,3,0,0,1,1,0,0,0,0,4,2,3,0,1,1,3,3,1,2,1,0,0,1,1,3,1.6,1.6,1.75,1.5,1,1.3333334,1.5,2,1,2,1.4,.80000001,1.5,1,1,1.3333334,1,1.5,2,3,.40000001,.60000002,.5,.5,.33333334,.33333334,.5,.5,0,0,1.4,1.8,1.5,1.5,1,1,1.5,1.5,0,0,-.51080173,-1.6190002,-.66460025,-.31810012,-1.5059718,1.0170007,-2.4106002,-2.3593998,-.044078656,-.46400008,.19180009,.0045001269,.34463271,-1.483001,-.39960003,-.27129975,5,2,-3,12,3,0,0,.2,.62651247,1,,0,0,.29245123,0,4,3,
14/06/2017 - 19:30,0,0,7,spo,sao,2017,1.875,6.6999998,5.1999998,4.2909999,3.5454717,17.280001,10.002,8.0450001,2.5137038,7.5799999,6.4920001,5.0900002,6.1221619,16.709999,13.696,11.571,1,0,0,1,1,1,2,2,3,0,0,0,0,2,2,0,0,1,1,3,3,0,0,1,1,0,0,0,0,4,2,3,0,1,1,3,3,1,2,1,0,0,1,1,3,1.6,1.6,1.75,1.5,1,1.3333334,1.5,2,1,2,1.4,.80000001,1.5,1,1,1.3333334,1,1.5,2,3,.40000001,.60000002,.5,.5,.33333334,.33333334,.5,.5,0,0,1.4,1.8,1.5,1.5,1,1,1.5,1.5,0,0,-.51080173,-1.6190002,-.66460025,-.31810012,-1.5059718,1.0170007,-2.4106002,-2.3593998,-.044078656,-.46400008,.19180009,.0045001269,.34463271,-1.483001,-.39960003,-.27129975,5,2,-3,12,3,0,0,.2,.62651247,1,,0,0,.21251263,0,4,3,
14/06/2017 - 21:45,2,1,7,cha,vas,2017,2.7466667,11.9,6.4460001,4.803,4.6288095,11.92,10.486,9.0410004,1.82375,9.5,6.0939999,4.724,5.2491894,18.59,13.54,10.795,0,1,0,3,0,2,2,3,1,0,1,0,3,3,2,6,5,0,0,0,0,2,0,0,2,1,0,3,0,2,3,0,2,1,1,3,3,1,2,0,1,1,1,3,3,2,1.8,2.25,1.75,2.3333333,1.3333334,2.5,2,2,2,1.8,2.2,2.25,2.5,3,2.6666667,4.5,3,3,1,.60000002,.60000002,.5,.5,.33333334,.33333334,0,.5,0,1,1.8,1.8,1.5,1.5,1,1,0,1.5,0,3,.36086494,3.5809996,.58140004,.19389996,-.42263407,-4.3429999,-1.9265999,-1.3633996,-.73403245,1.456,-.20620015,-.36150005,-.52833974,.39700013,-.55560017,-1.0472997,4,3,-1,9,5,0,0,.2,.021519793,1,,2,1,.36297747,21,7,5,
14/06/2017 - 21:45,2,1,7,cha,vas,2017,2.7466667,11.9,6.4460001,4.803,4.6288095,11.92,10.486,9.0410004,1.82375,9.5,6.0939999,4.724,5.2491894,18.59,13.54,10.795,0,1,0,3,0,2,2,3,1,0,1,0,3,3,2,6,5,0,0,0,0,2,0,0,2,1,0,3,0,2,3,0,2,1,1,3,3,1,2,0,1,1,1,3,3,2,1.8,2.25,1.75,2.3333333,1.3333334,2.5,2,2,2,1.8,2.2,2.25,2.5,3,2.6666667,4.5,3,3,1,.60000002,.60000002,.5,.5,.33333334,.33333334,0,.5,0,1,1.8,1.8,1.5,1.5,1,1,0,1.5,0,3,.36086494,3.5809996,.58140004,.19389996,-.42263407,-4.3429999,-1.9265999,-1.3633996,-.73403245,1.456,-.20620015,-.36150005,-.52833974,.39700013,-.55560017,-1.0472997,4,3,-1,9,5,0,0,.2,.021519793,1,,2,1,.71452242,21,7,5,
17/06/2017 - 19:00,1,0,8,vas,ava,2017,1.6529629,9.5,5.9959998,4.6620002,5.2159457,16.360001,13.6,10.774,1.2595454,4.6300001,3.7179999,2.987,3.7765117,10.67,9.1420002,7.638,0,1,0,3,0,1,1,2,3,0,0,0,0,2,1,1,1,1,0,3,1,2,0,5,1,0,0,0,0,0,1,2,0,0,1,0,3,3,0,2,2,1,0,3,0,1.6,.60000002,1.25,.75,1.6666666,.66666669,1.5,1,1,1,2.4000001,1.4,2.5,1.25,2.6666667,1.6666666,1.5,2,2,3,.40000001,.2,.25,.25,.33333334,0,.5,0,0,0,1.2,.80000001,.75,1,1,.33333334,1.5,.5,0,0,-.68334103,1.2460001,.19799981,.039800189,.044612288,-.4779996,1.0344002,.14350009,-1.2914592,-2.6449997,-2.1140001,-1.8563,-1.8245115,-6.5569997,-4.3123999,-3.7704,1,6,5,2,10,0,0,.2,.92653012,1,,1,0,.78070837,10,5,4,
17/06/2017 - 19:00,1,0,8,vas,ava,2017,1.6529629,9.5,5.9959998,4.6620002,5.2159457,16.360001,13.6,10.774,1.2595454,4.6300001,3.7179999,2.987,3.7765117,10.67,9.1420002,7.638,0,1,0,3,0,1,1,2,3,0,0,0,0,2,1,1,1,1,0,3,1,2,0,5,1,0,0,0,0,0,1,2,0,0,1,0,3,3,0,2,2,1,0,3,0,1.6,.60000002,1.25,.75,1.6666666,.66666669,1.5,1,1,1,2.4000001,1.4,2.5,1.25,2.6666667,1.6666666,1.5,2,2,3,.40000001,.2,.25,.25,.33333334,0,.5,0,0,0,1.2,.80000001,.75,1,1,.33333334,1.5,.5,0,0,-.68334103,1.2460001,.19799981,.039800189,.044612288,-.4779996,1.0344002,.14350009,-1.2914592,-2.6449997,-2.1140001,-1.8563,-1.8245115,-6.5569997,-4.3123999,-3.7704,1,6,5,2,10,0,0,.2,.92653012,1,,1,0,.061704017,10,5,4,
18/06/2017 - 16:00,0,2,8,cha,bot,2017,2.7461905,11.9,6.302,4.677,4.5629544,12.25,10.588,9.2119999,2.4312501,7.98,6.4159999,5.263,5.5229268,20.34,13.714,11.762,2,0,1,0,3,2,2,1,2,1,0,3,1,2,2,3,2,0,0,0,1,3,0,6,1,0,0,0,0,2,0,0,0,1,0,3,1,2,1,0,0,1,1,3,3,2.2,1,2.25,1,2.3333333,1.3333334,2,2,2,2,2,1,2.5,1.25,3.3333333,1.6666666,2,2,1,2,.60000002,.2,.5,0,.33333334,0,.5,0,1,0,1.8,1.2,1.5,.75,1,.66666669,1.5,1,3,1,.40988657,3.6459997,.50400007,.054800056,-.60837901,-4.5880003,-1.9775999,-1.4185002,-.1197546,.70500004,.58399987,.41970003,-.078096345,3.1130004,.25959978,.35360008,6,3,-3,12,6,0,1,.2,.13309881,1,,0,2,.20637828,2,2,2,
18/06/2017 - 16:00,0,2,8,cha,bot,2017,2.7461905,11.9,6.302,4.677,4.5629544,12.25,10.588,9.2119999,2.4312501,7.98,6.4159999,5.263,5.5229268,20.34,13.714,11.762,2,0,1,0,3,2,2,1,2,1,0,3,1,2,2,3,2,0,0,0,1,3,0,6,1,0,0,0,0,2,0,0,0,1,0,3,1,2,1,0,0,1,1,3,3,2.2,1,2.25,1,2.3333333,1.3333334,2,2,2,2,2,1,2.5,1.25,3.3333333,1.6666666,2,2,1,2,.60000002,.2,.5,0,.33333334,0,.5,0,1,0,1.8,1.2,1.5,.75,1,.66666669,1.5,1,3,1,.40988657,3.6459997,.50400007,.054800056,-.60837901,-4.5880003,-1.9775999,-1.4185002,-.1197546,.70500004,.58399987,.41970003,-.078096345,3.1130004,.25959978,.35360008,6,3,-3,12,6,0,1,.2,.13309881,1,,0,2,.26601067,2,2,2,
18/06/2017 - 16:00,1,2,8,sao,cam,2017,2.3396297,6.9000001,5.7119999,4.711,5.8133335,16.09,13.066,11.312,1.8884616,5.27,4.5539999,3.888,4.908,16.559999,13.318,11.269,2,0,1,0,3,0,0,0,1,0,0,1,0,2,0,3,2,0,0,0,0,2,1,0,0,1,1,3,3,0,0,1,0,0,0,0,1,2,2,0,2,1,0,3,1,1.2,.60000002,1,.25,1.3333334,.33333334,1,0,0,0,.80000001,1,1,.75,1,1,1.5,1.5,0,1,.40000001,.2,.25,.25,.33333334,.33333334,0,0,0,0,1.4,1,1,1,1.3333334,1,.5,0,1,0,.003325677,-1.3539999,-.086000107,.088799976,.64200008,-.74800003,.50039977,.6815002,-.66254312,-2.0049999,-1.2780001,-.95529997,-.69302315,-.66700041,-.13640013,-.13939996,5,7,2,11,11,0,0,.2,.44393688,1,,1,2,.14081243,12,3,2,
